min	max	upper quantile	lower quantile	median	mean	std
0.14404729911314162, 0.18382155334587477, 0.16144853533996237, 0.17152647137866167, 0.16500940607363612, 0.16595421257726412, 0.007128333666442427
0.15157215802203708, 0.18624025799516258, 0.16232195646331632, 0.17092179521633968, 0.16796560064498792, 0.1664875033593119, 0.00698952768097968
0.15184090298306907, 0.18516527815103467, 0.16225477022305831, 0.17179521633969363, 0.16783122816447194, 0.16754988578339133, 0.007130228193413915
0.031980650362805695, 0.045149153453372746, 0.03426498253157753, 0.038228970706799245, 0.03654931470034937, 0.036545115560333276, 0.0028344959885324927
0.030099435635581834, 0.04246170384305294, 0.034063423810803545, 0.03796022574576727, 0.03641494221983338, 0.0362637731792529, 0.002739243509076814
0.030099435635581834, 0.04246170384305294, 0.034063423810803545, 0.03796022574576727, 0.03641494221983338, 0.0362637731792529, 0.002739243509076814
0.019887127116366567, 0.03144316044074174, 0.023380811609782316, 0.02626981994087611, 0.0249932813759742, 0.024955489115829083, 0.002400211089001992
0.02042461703843053, 0.031980650362805695, 0.023313625369524322, 0.026135447460360117, 0.02472453641494222, 0.024888302875571113, 0.002246694841416992
0.022574576726686373, 0.04246170384305294, 0.02929320075248589, 0.03419779629131954, 0.031174415479709755, 0.03169090970169306, 0.003871700155346288
0.02418704649287826, 0.045149153453372746, 0.02929320075248589, 0.034735286213383496, 0.03211502284332168, 0.03225779360386994, 0.0039053549077834714
0.022574576726686373, 0.04084923407686106, 0.03003224939532384, 0.03587745229776942, 0.03238376780435367, 0.032660911045417886, 0.004120208477754059
0.08116097823165816, 0.10884170921795217, 0.09083579682880946, 0.09735286213383498, 0.09473259876377318, 0.09430428648212846, 0.00571169198358135
0.08062348830959419, 0.10534802472453642, 0.08949207202364956, 0.09842784197796291, 0.09338887395861328, 0.09371640687987108, 0.005310477916501206
0.08357968288094599, 0.10642300456866434, 0.08915614082235959, 0.09755442085460897, 0.09352324643912927, 0.09324610319806513, 0.005605366573208786
0.0037624294544477293, 0.011824778285407149, 0.005643644181671593, 0.007524858908895459, 0.0067186240257995165, 0.006676632625638285, 0.0015379250184430109
0.00429991937651169, 0.010749798441279226, 0.005643644181671593, 0.006987368986831497, 0.0067186240257995165, 0.006525463585057792, 0.0013048957006406758
0.002418704649287826, 0.011018543402311207, 0.005643644181671593, 0.007860790110185433, 0.0067186240257995165, 0.0067144248857834024, 0.001767455721563474
0.023112066648750335, 0.030368180596613812, 0.02553077129803816, 0.027815103466809994, 0.026605751142166085, 0.02671492878258532, 0.0016950610028325032
0.023112066648750335, 0.031174415479709755, 0.025799516259070142, 0.028285407148615962, 0.027143241064230047, 0.02722722386455254, 0.001680417161095996
